Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Televisión|Canal N|Primero a las 12|Entrevista al congresista Alejandro Aguinaga (Canal N)|Enlace telefónico. El congresista de Fuerza Popular, Alejandro Aguinaga, se pronunció tras el anunció de su lideresa Keiko Fujimori, que determinados parlamentarios no participarán en la reelección por su partido. Según Aguinaga, el exmandatario Alberto Fujimori le pidió apoyar la candidatura de su hija y, por lo tanto, dijo que brindará su apoyo.|29/12/2015|5334||381||Alejandro Aurelio Aguinaga Recuenco|Keiko Fujimori Higuchi|Positivo|2015-12
Web|Gestión|gestion.pe|Fujimorismo está dispuesto a consensuar con la izquierda, dice José Chlimper|Fuerza Popular apuesta por llegar a consensos con agrupaciones de centro y de centroizquierda, afirmó José Chlimper, integrante de la plancha presidencial de Keiko Fujimori y subsecretario general del partido. “Esa es la razón por la que he ingresado a la política, esa es la única razón”, expresó en diálogo con Agenda Política de Canal N.. (...) Mientras tanto, Vladimiro Huaroc evitó señalar si es que proyectos mineros como Conga o Tía María se reiniciarán inmediatamente si es que asume el gobierno Fuerza Popular.|21/12/2015|295.49||0||José Chlimper Ackerman|Keiko Fujimori Higuchi|Positivo|2015-12
Web|La República|larepublica.pe|Eliane Karp lanza calificativos contra Keiko Fujimori y candidatos a la presidencia|Eliane Karp, esposa de Alejandro Toledo, candidato a la presidencia por Perú Posible, arremetió contra los otros postulantes, de cara a las elecciones generales 2016...A través de su cuenta de Facebook, la exprimera dama tuvo duros calificativos para Keiko Fujimori, Pedro Pablo Kuczynski y Alan García. Además, los retó a “un trote de 15 km. descalzos en la arena”.|28/12/2015|1014.43||0||Eliane Karp Fernenbug|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Trome|Trome|Fujimori cuadra a Keiko||18/12/2015|1612.84|66.17|0|8|Alberto Fujimori Fujimori|Keiko Fujimori Higuchi|Negativo|2015-12
Televisión|Red Global|Red de Noticias|Ollanta Humala arremetió contra Alberto Fujimori (RED)|Ollanta Humala arremetió contra el partido fujimorista recordando las decadencias del Gobierno de Alberto Fujimori Mientras tanto, Nadine Heredia y Keiko Fujimori arremetieron en redes.|11/12/2015|5056||158||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Televisión|Canal ATV Plus|ATV+ Noticias Edición Central|Martha Chávez abandonaría la vida política (ATV+)|La congresista de Fuerza Popular Martha Chávez manifestó que abandonaría la vida política si Keiko Fujimori no la incluye en la lista congresal para el 2016.|15/12/2015|350||70||Martha Gladys Chávez Cossío|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Martha Chávez se allana a decisión de Keiko Fujimori|No hubo reproches ni resentimiento. Un día después de haber sido desembarcada de la lista de aspirantes al próximo Parlamento, la congresista Martha Chávez declaró que acata la decisión de la candidata presidencial de Fuerza Popular, Keiko Fujimori, de no postularía a la reelección porque –dijo– “el objetivo estratégico (ahora) es lograr la presidencia de la República” para la hija de Alberto Fujimori.|31/12/2015|3512.88|410.5|0|6|Martha Gladys Chávez Cossío|Keiko Fujimori Higuchi|Positivo|2015-12
Medio Impreso|Expreso|Expreso|""Humala se pone gallito con mi padre por atacar a Keiko""||13/12/2015|340.86|28.42|0|1|Kenji Gerardo Fujimori Higuchi|Keiko Fujimori Higuchi|Positivo|2015-12
Web|Correo|diariocorreo.pe|Martha Chávez: Abandonaría la vida política si Fuerza Popular no me incluye en lista congresal|Ante los rumores sobre una posible omisión de figuras históricas del fujimorismo en los próximos comicios presidenciales del 2016, la congresista Martha Chávez confirmó que en caso no sea incluida en la plancha congresal de Fuerza Popular renunciará al partido liderado por Keiko Fujimori...En entrevista para Buenos Días Perú, la parlamentaria comentó que en las próximas horas sostendrá una reunión con la presidenta del partido para abordar el tema de su futuro en la agrupación política. Incluso señaló que no aceptaría un eventual cargo ministerial en caso la hija del expresidente Alberto Fujimori ganará las elecciones.|15/12/2015|702.1||0||Martha Gladys Chávez Cossío|Keiko Fujimori Higuchi|Positivo|2015-12
Medio Impreso|La República|La República|En Redes|Cuculiza: ""Anoche me llamó Keiko y conversamos y me dijo que ya no iría más en la lista"". ¿Me llamo? ¿Fue desembarcada por teléfono? Ana Jara. // Un cariñoso saludo a nuestros hermanos trujillanos por la celebración de su 1950 aniversario de Independencia. Pedro Pablo Kuczynski.|30/12/2015|306.86|63.24|0|10|Ana Ethel Del Rosario Jara Velásquez|Keiko Fujimori Higuchi|Negativo|2015-12
Web|TV Perú|tvperu.gob.pe|Nadine Heredia señala que Comisión de Fiscalización del Congreso ""apañó"" a Keiko Fujimori|La presidenta del Partido Nacionalista y primera dama Nadine Heredia, consideró hoy que la Comisión de Fiscalización del Congreso ""apañó"" a la candidata de Fuerza Popular, Keiko Fujimori, al rechazar un pedido para citarla a fin de que explique los recursos que usó en su campaña en el 2011...""Se ha limpiado las manos con respecto a las denuncias que existían (...). No estamos siendo tratados los peruanos de igual manera, es, por decir lo menos, un apañamiento"", señaló...La primera dama hizo recordar que no es la primera vez que cosas similares ocurren y cuestionó al Poder Legislativo ""¿Será porque va primera en las encuestas o existen favores detrás? Eso debe investigarlo la prensa"", añadió tras acudir a la Fiscalía...Señaló que el fujimorismo constituye una corriente que ""ha mantenido una estirpe de corrupción en las instituciones"".|09/12/2015|91|248.01|0||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Correo|Correo|Nadine llama ""cómplice de la corrupción"" a candidata fujimorista|La primera dama Nadine Heredia, a través del Twitter, arremetió contra Keiko Fujimori y la calificó de ""cómplice"" de fa corrupción. ""El presidente Humala defendió al país en 4 zonas de emergencia, mientras que Keiko era cómplice del régimen fujimontesinista"", escribió. Horas antes, Heredia asistió al despacho del fiscal Germán Juárez para responder sobre la información contenida en las 4 agendas que admitió como suyas y allí aprovechó para respaldar las declaraciones de su esposo horas antes.|12/12/2015|1080.73|113.4|0|6|Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Nuevo Sol|Nuevo Sol|Cuculiza: Si te botan, no te vas a ir sonriente|La congresista de Fuerza Popular, Luisa María Cuculiza confía en que Keiko Fujimori la tendrá en cuenta para la lista al Congreso que la acompañará en las elecciones del 2016. ""Si te botan de tu casa, no te vas a ir sonriente. Espero que esa situación no se dé acá. No me van a botar, definitivamente. He cumplido con el fujimorismo, con mi trabajo y con la gente"", dijo el diálogo con Canal N.|16/12/2015|814.66|154.29|0|2|Luisa María Cuculiza Torre|Keiko Fujimori Higuchi|Positivo|2015-12
Televisión|Canal N|Con otros ojos |Entrevista a Cecilia Chacón congresista de Fuerza Popular (Canal N)|Entrevista. Cecilia Chacón, congresista de Fuerza Popular, comentó acerca de la carta de Alberto Fujimori en donde pide incluir en lista congresal a Martha Chávez, Luis María Cuculiza, Luz Salgado y Alejandro Aguinaga. Señaló que la misiva solo se trata de una opinión emitida por el expresidente. Con respecto a la asesora de Keiko Fujimori Ana Vega, manifestó que si bien es cierto ella realiza recomendaciones, la que toma la decisión es la lideresa de Fuerza Popular. También, se refirió a los tuits de la primera dama Nadine Heredia, quien cuestionó el accionar de Alberto Fujimori. A lo que la parlamentaria señaló que Heredia Alarcón debería de preocuparse en los asuntos de su partido político y en responder a las investigaciones de la Fiscalía.|17/12/2015|25428||1956||Cecilia Isabel Chacón De Vettori|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Naranja exprimida|Keiko Fujimori anunció que tres de los congresistas más cercanos al encarcelado expresidente Alberto Fujimori no estarán en su lista parlamentaria. Analistas políticos consideran que esta decisión se tomó pensando en la segunda vuelta. En conferencia de prensa, Fujimori Higuchi anunció los resultados de la evaluación que una comisión de su partido llevó a cabo en los úlumos meses para determinar quiénes debíanir a la reelección. De los 34 congresistas que integran su bancada, 18 no buscarán una curul en las próximas elecciones, algunos por decisión propia y otros por recomendación.|30/12/2015|10647.34|1658.92|0|2|Santiago Pedraglio Mendoza|Keiko Fujimori Higuchi|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Agitan Twitter|""Acabo de recibir la llamada de Keiko para informarme que no postularé"", escribió ayer el fujimorista Juan Díaz, desembarcado evidentemente por el escándalo de violencia familiar que protagonizó y fue revelado por este diario, Eso le pasa por festejar que no lo investiguen porque su esposa desistió de acusarlo, en lugar de dejar que la justicia se encargue.|31/12/2015|725.8|76.65|0|2|Juan José Díaz Dios|Keiko Fujimori Higuchi|Neutro|2015-12
Web|Expreso|expreso.com.pe|La agonía Humalista-César Campos R.|“Así habla el pueblo”, “al pan pan, y al vino vino”, le dice a los corifeos nacionalistas. Y estos –con el candidato Daniel Urresti a la cabeza– lo validan a través de las plazas y redes sociales. Total, el comedido ministro de Educación Jaime Saavedra endosa con su presencia en el Gabinete la membresía académica de tan vasta coprolalia organizada.|27/12/2015|52||0||César Campos Rodríguez|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|Expreso|Expreso|""Sunedu está pintada frente a irregularidades de Acuña""|Entrevista a Luciana León. ¿La Sunedu le parece útil? En la práctica, la Sunedu no sirve para nada. Está pintada ante un candidato presidencial como Acuña que usa irregularmente fondos de su universidad para poner su cara en paneles gigantes. Algo parecido pasa con José Luna. En año y medio no han mejorado nada. Esa ley va a tener que mejorarse, porque hasta ahora lo único que ha creado es burocracia y desorden.|15/12/2015|4597.36|749.93|0|8|Luciana Milagros León Romero|Keiko Fujimori Higuchi|Negativo|2015-12
Radio|RPP|RPP|Eliane Karp arremetió contra Keiko Fujimori, Pedro Pablo Kuczynski y Alan García (RPP)|Eliane Karp, esposa del expresidente Alejandro Toledo, aprovechó la aparición de una foto en su cuenta de Facebook para arremeter contra los candidatos presidenciales que compiten con el líder de Perú Posible para llegar al sillón presidencial en el 2016. En clara referencia a Keiko Fujimori, Pedro Pablo Kuczynski y Alan García, la exprimera dama califico de “japonesa”, “cuy gringo” y “el panzón” respectivamente a los candidatos.|27/12/2015|297||27||Eliane Karp Fernenbug|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Expreso|Expreso|CADE: Lo bueno y lo malo - Julio Gagó|Uno de los importantes mensajes que dejó la presentación de Keiko Fujimori en la Conferencia Anual de Ejecutivos CADE 2015, fue sin duda, aquella que el ministro de Economia ""tendrá que ensuciarse los zapatos y quitarse la corbata para conocer la pobreza en el campo"". Es cierto, en nuestro pais, el Ministerio de Economía se ha caracterizado por estar alejado de la realidad de la mayoría de peruanos y ajeno a sus necesidades.|06/12/2015|1548.49|212.8|0|13|Julio César Gagó Pérez|Keiko Fujimori Higuchi|Positivo|2015-12
Televisión|RPP|RPP NOTICIAS - EDICIÓN NOCHE |Economistas analizan propuestas de candidatos en CADE (RPP TV)|Economistas analizan propuestas de Keiko Fujimori, Alejandro Toledo, César Acuña, Alan García y Pedro Pablo Kuczynski en CADE. Alejandro Indacochea y Juan José Marthanks coinciden en que no se explicó como se financiaran sus promesas.|07/12/2015|720.46||163||Juan José Marthans |Keiko Fujimori Higuchi|Positivo|2015-12
Televisión|RPP|RPP NOTICIAS - EDICIÓN MAÑANA |Kenji Fujimori reconoció diferencias entre Keiko y su padre (RPP TV)|El congresista Kenjo Fujimori reconoció diferencias entre su hermana Keiko y su padre Alberto Fujimori, sin embargo, aclaró que no existe división al interior de Fuerza Popular. Kenji expresó que no se puede evaluar igual a novatos y experimentados. De otro lado, deuda al Estado por concepto de reparaciones civiles por sentencias de corrupción ascienden a más de 1 444 millones de soles y el 98% de la suma corresponden a casos relacionados con Vladimiro Montesinos y Alberto Fujimori, informó la Procuraduría Anticorrupción.|28/12/2015|548.08||124||Kenji Gerardo Fujimori Higuchi|Keiko Fujimori Higuchi|Neutro|2015-12
Web|Andina|andina.com.pe|Cuculiza descarta postular al Congreso por otra agrupación política|La congresista Luis María Cuculiza dijo respetar la decisión de Fuerza Popular de no incluirla en la lista de candidatos al Congreso y confirmó que no postulará al Parlamento por ninguna otra agrupación política...En declaraciones a diversos medios, Cuculiza confirmó que durante la noche de ayer la propia Keiko Fujimori le comunicó la decisión tomada por la dirigencia de Fuerza Popular.|29/12/2015|98.6||0||Luisa María Cuculiza Torre|Keiko Fujimori Higuchi|Positivo|2015-12
