Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|La República|La República - Suplemento Domingo|Promesas 2016 - Renato Cisneros|Ver de una vez por todas «El Despertar de la Fuerza» y dejar de sufrir los comentarios sembrados en las redes por maliciosos spoilers que no se compadecen de los fans de «Star Wars» que no hemos podido ver aún el nuevo episodio de la saga. He leído por ahí que muere Han Solo. Espero que se trate de una broma. Festejar con moderación los cuarenta años de mi nacimiento y, al hacerlo, colgar simbólicamente los chimpunes de los viejos desbandes con que antes solía homenajear esa efeméride. Casarme con Natalia delante de un código civil y, dos días después, delante de una gran cruz, y bailar el vals con empeñoso decoro frente a los invitados, y luego brindar con ellos y allí sí ahondar en los excesos con que es menester celebrar los acontecimientos felices que uno juzga definitivos. No votar por Keiko, ni por Alan, ni por Acuña, ni por Urresti, ni por Toledo, ni por Ántero, ni por Belmont, ni por Gregorio Santos, ni por Yehude, ni por Reggiardo, ni por Nano, ni por Julio Guzmán, ni por Verónika Mendoza, ni por los otros pitufos. Ni en primera ni en segunda vuelta.|27/12/2015|2549.04|817.44|0|23|Renato Cisneros|Verónika Mendoza Frisch|Negativo|2015-12
Web|Perú 21|peru21.pe|Alberto Vergara, politólogo: “Todos los candidatos que hay son pésimos”|Entrevista. Alberto Vergara, politólogo. (...) Y los candidatos que lideran tienen serias acusaciones..Sí, pues, todos son pésimos. No hay más...Están los candidatos chicos..Pero no son conocidos. A Verónika Mendoza no la conoce nadie, tiene un partido pequeñito, no tiene recursos. ¿Cómo te haces conocido?|07/12/2015|1874.83||0||Alberto Vergara Paniagua|Verónika Mendoza Frisch|Negativo|2015-12
Medio Impreso|Expreso|Expreso|""La gente pide políticos honestos y caras nuevas""|Líder del partido Perú Nuevo propone drástica reducción de impuestos, cerrar la Sunat y refundar la política en el país. El pastor , Claudio Zolla Suárez es un precandidato presidencial que ha surgido en los últimos meses en representación del partido Perú Nuevo. su sede de campaña es nada menos que la ciudad de Miami, en los Estados Unidos, pero conversó con Expresso en Lima y dio estas polémicas declaraciones. (...) La idea es interesante , pero ya no hay tiempo para difundirla, ¿Cree que tiene alguna opción en las elecciones del próximo año?. La gente está pidiendo políticos honestos y caras nuevas porque según Ipsos Apoyo, nueve de cada 10 peruanos son deshonestos mas aun los candidatos. he pedido la inhabilitación de varios candidatos presidenciales ante el Jurado Nacional de Elecciones (JNE) por un acto de encubrimiento que habría impedido al cumplimiento de un fallo judicial. (...) ¿A qué se refiere? al proceso que entabló Jesús Linares Cornejo apoderado de Inmobiliaria Oropeza S.A para dejar sin efecto la adjudicación de un edificio ubicado entre las avenidas Emancipación y Tacna del centro de Lima al entonces Banco de Crédito Hipotecario. En 1985 El entonces presidente Alan García , le quitó el inmueble a la familia Linares y lo otorgó al Poder Judicial y al Ministerio del Interior, convirtiéndose estos dos en cómplices de este robo.|05/12/2015|4640.32|756.27|0|8|Claudio Alejandro Zolla Suárez|Verónika Mendoza Frisch|Neutro|2015-12
Televisión|Canal ATV Plus|Hora Clave|Entrevista al analista político Eugenio D'Medina (ATV+)|Entrevista. El analista político Eugenio D'Medina comentó sobre la coyuntura política. En ese sentido, señaló que a Alan García no le suma mucho la alianza con el PPC. De otro lado, indicó que la presencia de Mercedes Aráoz en la plancha presidencial de Pedro Pablo Kuczynski no le añade algo distinto. Sobre el fujimorismo, consideró que hay un entorno dentro de Fuerza Popular que está manipulando a Keiko Fujimori. En cuanto a César Acuña, sostuvo que de todos los candidatos es el que más deseos tiene de ganar, y eso lo hace un candidato muy potente. Añadió que en un país con mucho analfabetismo, acusarlo de no saber leer le favorece. De Daniel Urresti opinó que es el candidato enviado para ensuciar la campaña, y lo comparó como un “perro callejero enfermo con la rabia”. En otro momento, refirió que Alejandro Toledo puede ser sobrepasado muy pronto por Verónika Mendoza o Ántero Flores-Aráoz. Finalmente, pidió que algunos de los candidatos ponga en agenda el tipo de Poder Judicial que necesitamos.|18/12/2015|7160||1432||Eugenio D´Medina Lora|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|¡Desde mayo-2014, juez Abel Concha! - Aldo Mariátegui|-Desde nada menos que MAYO del 2014 el juez Abel Concha está dilatando el proceso que, recalco, desde hace UN AÑO Y SIETE MESES, le debió iniciar a Alejandro Toledo por ECOTEVA. ¡Y claro, Toledo va a terminar arguyendo que el caso se debe cerrar debido al tiempo transcurrido! ¿Guido Aguila y Ana María Aranda, titulares del CNM y la OCMA, están pintados en la pared para no intervenir ante tan evidente falta de voluntad de parte de este juez para iniciar el juicio, arguyendo exquisitez tras exquisitez procesal? (...) -El director César Lévano le ha dado 18 portadas a Verónika Mendoza en Diario Uno (...)-¿Qué mejor muestra de que la PUCP está tomada por los rojos y caviares que nada menos que el actual decano de la Facultad de Ciencias Sociales, Alan Fairlie, integre la plancha presidencial de la candidata comunista Verónika Mendoza? (...) -¡Susana Villarán es ahora la candidata a la vicepresidencia con Urresti, un acusado de violar derechos humanos que postula por el partido del supuesto “capitán Carlos” Humala y de la ampayada mentirosa Nadine! ¡Urresti se suicidó con este lastre!|21/12/2015|1736.36|173.4|0|15|Aldo Mariátegui Bosse|Verónika Mendoza Frisch|Negativo|2015-12
Web|La República|larepublica.pe|Rechazan ausencia de Verónika Mendoza en CADE|La exclusión de Verónica Mendoza, candidata del Frente Amplio, en la Conferencia Anual de Ejecutivos (CADE) 2015 molestó a varios gremios de la región Puno. Para la Asociación de Productores de Productos Nativos del Sur, su ausencia revela que los poderes económicos quieren opacarla...“Osea, nos quieren meter por los ojos sólo a cuatro candidatos. Los demás no existen para los empresarios. Eso revela su cultura sectaria e imposición neoliberal”, precisó Aurelio Mamani, presidente de dicho gremio.|07/12/2015|1014.43||0||Rufino Machaca|Verónika Mendoza Frisch|Positivo|2015-12
Televisión|Canal N|Con otros ojos |Entrevista al comunicador Sandro Venturo (Canal N)|Entrevista. Sandro Venturo, comunicador, comentó acerca de los mensajes de los candidatos a la presidencia. Señaló que durante el CADE los candidatos se vieron obligados a emitir un mensaje que antes no habían tomado en cuenta. También, manifestó que los demás se vieron obligados a otorgar un mejor mensaje, a raíz de la subida de Acuña. Posteriormente, indicó que Keiko Fujimori ha mejorado en la comunicación de temas complicados, sin embargo aún le falta respuestas contundentes cuando se refiere al gobierno de su padre. Con respecto a la campaña de Pedro Pablo Kuczynski, sostuvo que no es conocido en zonas rurales. Sobre la candidatura de Alejandro Toledo, dijo que le da pena su manera cómica de comportarse. También, se refirió a las candidaturas de Julio Guzmán y Verónika Mendoza. .|16/12/2015|24167||1859||Sandro Venturo Schultz|Verónika Mendoza Frisch|Neutro|2015-12
Web|Exitosa|exitosadiario.pe|Ángela Villón pide el reconocimiento de la identidad trans en su camino al Congreso - Actualidad - Radio Exitosa|Entrevista. Ángela Villón, como pre candidata del Frente Amplio.- ¿Ya ha tenido la oportunidad de conversar directamente con Verónika Mendoza (candidata presidencial del Frente Amplio) sobre sus propuestas para llegar al Congreso?. -He tenido acercamientos con Verónika, es una persona maravillosa. Yo estoy muy contenta de impulsar y sacar adelante su candidatura. Es una persona muy justa y muy a fin a las propuestas que tenemos, son propuestas que van dentro de los lineamientos del partido que es la no discriminación, la no exclusión, reducir la violencia contra la mujer y así propuestas que estamos realizando y van dentro del lineamiento del partido.|01/12/2015|71.5||0||Ángela Villón |Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|La campaña de César Acuña - Carlos Alonso Bedoya|La gran cantidad de dinero que ha metido para posicionarse, junto con la ausencia de una opción potente (electoralmente hablando) en el sector centro-izquierda del espectro político nacional, le han permitido a Cesar Acuña romper el escenario construido por la derecha y la prensa concentrada que alenta a Keiko Fujimori, PPK y Alan García como los bolos fijos para resol ver las elecciones del 2016. Con ello, el dueño de la Universidad César Vallejo se ha colocado como un polo de atracción para diversos grupos y personajes de la política peruana que andan buscando una combi con posibilidades. (...) Críticas al modelo económico, enfrentamiento con El Comercio y remixes de Pensión 65 y Beca 18 no se harán esperar. También sus jales de centro y los posibles tales de izquierda ante el caos en que ha resultado un acuerdo electoral amplio en ese campo), expresarán la línea Favre. No sorprenda que Marisol Espinoza o el propio Sergio Tejada terminen como invitados en la lista de Acuña.|12/12/2015|2578.5|270.23|0|6|Carlos Alonso Bedoya|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|¡Sálvese quien pueda! - Luis Davelouis|Se dice que la desesperación puede sacar lo mejor y lo peor de las personas. Humala, por ejemplo, encontró su propia voz en el colofón de su gestión Fue a CADE a salirle al frente a la demagogia que amenaza con tirarse las cuatro cosas que sí hizo. El mandatario ha ido cuajando a medida que su esposa se ha ido despintando (cuánto daño). (...) ¿Luisa María Cuculiza con UPP y Solidaridad Nacional? ¿Alguien se imaginó a Pérez de Cuéllar abrazado a Castañeda o a Luna y a la CucuIiza solo para tentar una curul? Lo dudo. (Probablemente esta sea una cabeza de playa para el fujimorismo que hoy le afea la foto a Keiko. (...) ¿Alguien se imaginó a Lourdes Flores de vicepresidenta de Alan García? .En la izquierda, los viejos que no toleran a Verónika Mendoza -y un. par más- fueron a tocarle la puerta al Frente Amplio para no convertirse en un club distrital de veteranos.|14/12/2015|1405.15|164.86|0|14|Luis Davelouis Lengua|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|La República|La República|Fotochek de apuestas riesgosas - Mriko Lauer|Lourdes Flores. Fue buscada para levantar los bonos del Apra, y si esos bonos no suben ella va a sufrir los reproches de los dos partidos. En verdad la pelea interna del PPC se va a decidir en abril 2016. Si su perspectiva es volver al Congreso, por cierto que será un premio menor. ¿Obtendrá el primer lugar en la lista? Ántero Flores-Aráoz. Se está jugando un huachito radical. Él mismo declara que está candidateando por el placer de la competencia democrática. Como una suerte de generoso aviso luminoso de sí mismo. ¿Quién convenció a este hombre afable de que cartelones con horribles amenazas de la mano dura funcionan para una elección? Fernando Olivera. La suya ni siquiera es una apuesta riesgosa, sino un gambito de pérdida segura. Cuatro meses de vacilón politico, quizás con el propósito de reinstalarse como hombre-denuncia en el mercado. Pero en esto la competencia es dura, y él parece un poco fuera de práctica. Quizás Alejandro Toledo lo puede necesitar.|27/12/2015|1375.29|240.09|0|4|Mirko Lauer|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Verónika es la opción de la izquierda|La ex regidora limeña, Marisa Glave descartó ayer que pueda hablarse en rigor de que haya dispersión de la izquierda en la campaña electoral, pues Verónika Mendoza, del Frente Amplio, es claramente la candidata del cambio, de la renovación de la política y de la izquierda en el proceso electoral en marcha. (...) Se refirió tácitamente a Susana Villarán, candidata a la vicepresidencia del nacioalista Daniel Urresti: Vladimiro Huaroc que se encuentran en las filas de Keiko Fujimori. Glave citó el caso de Urresti y subrayo que no puede ninguna manera ser considera candidato de izquierda o pregresista, pues representa a un gobierno caracterizado por la influencia decisiva del Ministerio de Economía.|27/12/2015|9637.14|585.93|0|3|Marisa Glave Remy|Verónika Mendoza Frisch|Positivo|2015-12
Radio|Exitosa|Nicolás Lucar en Exitosa|Análisis electoral – político del Dr. Raúl Chanamé Orbe (Exitosa)|Entrevista. El Dr. Raúl Chanamé Orbe, exdecano del Colegio de Abogados de Lima, comentó sobre el sistema político nacional y la presunta impugnación por parte de algunos grupos políticos, uno de ellos sería el de César Acuña. Asimismo, hizo una comparación de la situación de Keiko Fujimori junto a su padre con un caso francés. Por otro lado, calificó como positiva la alianza de Alan García con Lourdes Flores al tener una imagen dañada. Sobre el fujimorismo, refirió que habrá una renovación interna, además, no se debe dejar de lado a otros candidatos como Verónika Mendoza o Daniel Urresti.|30/12/2015|1820.07||963||Raúl Chanamé Orbe|Verónika Mendoza Frisch|Neutro|2015-12
Web|La República|larepublica.pe|Elecciones 2016: Únete apoyará la candidatura de Verónika Mendoza|Tras juramentar en el cargo de presidente de la coalición de izquierda Únete, Gonzalo García Núñez anunció el apoyo de su grupo político a la candidatura de Verónika Mendoza del Frente Amplio en la contienda electoral del 2016. (...) Asimismo, el presidente de Únete afirmó que en el mediano y largo plazo su agrupación política buscará su inscripción electoral, razón por la cual han comprado un kit electoral en el Jurado Nacional de Elecciones (JNE).|17/12/2015|1014.43||0||Gonzalo García Núñez|Verónika Mendoza Frisch|Positivo|2015-12
