Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Web|Expreso|expreso.com.pe|La agonía Humalista-César Campos R.|“Así habla el pueblo”, “al pan pan, y al vino vino”, le dice a los corifeos nacionalistas. Y estos –con el candidato Daniel Urresti a la cabeza– lo validan a través de las plazas y redes sociales. Total, el comedido ministro de Educación Jaime Saavedra endosa con su presencia en el Gabinete la membresía académica de tan vasta coprolalia organizada.|27/12/2015|52||0||César Campos Rodríguez|Alan García Pérez|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|CADE de risa - Carlos Meléndez|El show de presidenciables de la Conferencia Anual de Ejecutivos (CADE) empezó con el stand-up comedy de Alejandro Toledo. Fiel a su estilo, apeló a la metáfora fácil: “matar la inseguridad”, “romper los candados de la burocracia”, “la fiesta no ha terminado”. Alan García hizo gala de prestidigitación. Criticó a los ‘vendedores de ilusiones’, pero hizo lo propio con una audiencia empresarial que cree en sus dotes de magia: “más del 6% de crecimiento anual”, “reducción de la pobreza por debajo del 10%”. Volvió a ganarse a ‘los dueños del Perú’ tocando las teclas que quieren escuchar: responsabilidad, antichavismo y Carranza en el MEF.|05/12/2015|5300.07|310.12|0|35|Carlos Meléndez Guerrero|Alan García Pérez|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|He aquí sus ases bajo la manga - Fernando Vivas|Como estamos impacientes y queremos votarlos ya, los tildamos de brutos, torpes y necios, por no hacer lo que creemos que debieran hacer. Toledo: ya sacó un as, el humor. En lugar del discurso y la propuesta, el ‘stand up’. Y como los Toledo-Karp están desesperados, lanzaron otro as: asistieron, en plan prospectivo, a la presentación de PPK en CADE. Alan: no crean que ha pateado los narcoindultos bajo la alfombra. No puede. Sería suicida. Acuña: hay un as que no acaba de resbalársele de la manga, pues lo ha anunciado sin mucha convicción. Dejar su capital político, o sea, la universidad. Por lo menos, renunciar a su cargo en el directorio del consorcio educativo César Vallejo. Keiko: tiene cartas guardadas y ha decidido soltarlas paulatinamente. En realidad, lo suyo será un descarte: prescindir de esos rostros –Martha Chávez, Salgado, Cuculiza, Aguinaga– que evocan el fujimorismo duro; vetar a Kenji como operador de su padre; aceptar y listar los delitos que cometió su padre.|09/12/2015|2264.32|301.82|0|23|Fernando Vivas Sabroso|Alan García Pérez|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|García no debe burlarse del Parlamento con fallo judicial|El legislador Sergio Tejada afirmó que la Procuraduría del Congreso debe apelar al Tribunal Constitucional contra el fallo del juez pro aprista que excluye a Alan García de los informes de la Megacomisión. Dijo que ayer se recibió la notificación del falló del Poder Judicial y consideró necesario que la Procuraduria del Congreso actúe de acuerdo a sus atribuciones, porque no se puede permitir que se mutile la función parlamentaria de fiscalización.|16/12/2015|7716.4|505.17|0|5|Sergio Fernando Tejada Galindo|Alan García Pérez|Negativo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Chinguel condenado por narcoindultos, falta García|El Poder Judicial condenó a Facundo Chinguel a 13 años y 8 meses de prisión por asociación ilícita en el juicio por los narcoindultos y con ello ha confirmado ""la existencia de una organización criminal, que tenía una dimensión superior, por lo que la Fiscalía debe reabrir la investigación que se había iniciado contra el expresidente Alan García por esta misma causa"", aseguró el exprocurador Julio Arbizu. Arbizu dijo esperar que el fiscal de la Nación Pablo Sánchez inicie la investigación contra García y lamentó que en su momento los exfiscales José Peláez Bardales y Carlos Ramos Heredia, hayan salvado la cabeza del expresidente aprista al impedir que se le investigue pese a las evidencias.|15/12/2015|5090.15|533.37|0|4|Julio Arbizu González|Alan García Pérez|Negativo|2015-12
Web|Correo|diariocorreo.pe|Desesperación palaciega - Iván Slocovich|Heredia y Humala saben muy bien que si el fujimorismo llega al poder en 2016, la pasarían muy mal tanto en el Congreso como en el Ministerio Público y el Poder Judicial. Distinto sería si el ganador fuera Pedro Pablo Kuczynski y César Acuña. Con Alan García también podrían verla a cuadritos. Sin embargo, en vista de que el líder aprista anda en el cuarto lugar en las encuestas, parece no preocuparles mucho. Hoy, sin duda, su objetivo es tumbarse a la candidata Fujimori.|29/12/2015|702.1||0||Iván Slocovich Pardo|Alan García Pérez|Neutro|2015-12
Televisión|Canal N|N Portada|Poder Judicial de Costa Rica congeló cuentas de Ecoteva por un año (Canal N)|Entrevista. El analista político Natale Amprimo y Luis Thais, dirigente de Perú Posible, se pronunciaron sobre la decisión del Poder Judicial de Costa Rica de congelar las cuentas de Ecoteva. Luis Thais dijo que el problema es que el Poder Judicial en Perú no toma decisiones al respecto. A su vez, Natale Amprimo, comentó que en el Perú la mayoría de casos penales se resuelven por prescripción, y que no le extraña que los penalistas dilaten las investigaciones. Luego, refirió que el problema con Toledo no es la denuncia fiscal, sino las versiones contradictorias que ha dado. De otro lado, Luis Thais dijo que este domingo se realizará la elección de candidatos a la plancha presidencial de su partido.|17/12/2015|9338||667||Luis Thais Díaz|Alan García Pérez|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Ausencia Cultural II - David Flores-Hora|Continuando la reflexión de la semana pasada, vale la pena aclarar que ninguno de los documentos consultados es un plan oficial de gobierno. Sin embargo, dejan en claro el desinterés por vincular cultura con la política estatal. – Fuerza Popular (Keiko Fujimori). Cultura es lo más lejano para la hija del dictador. Resulta extraño que quien lidera las encuestas no tenga –a la fecha– ninguna propuesta (en economía, seguridad, lucha contra la corrupción, servicios públicos, etc.) que pueda difundir en su portal. Partido Aprista Peruano (Alan García Pérez). Esta agrupación es la única –de las consultadas– que incluye en su portal un resumen de su plan de gobierno. Lamentablemente, es fechado en enero de 2010 y –obviamente– no hace alusión a políticas culturales. Perú Posible (Alejandro Toledo). En su página web el único documento que alude a cultura es el estatuto del partido (noviembre de 2014), el cual lejos de ser una propuesta de gobierno, es un documento interno que define la doctrina de un proyecto político que languidece constantemente.|12/12/2015|1063.9|106.37|0|21|David Flores Hora|Alan García Pérez|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Negocios y alianzas a última hora|Antes que se cierre el plazo en el Jurado Nacional Elecciones para que se inscriban las alianzas electorales, los partidos políticos parecían que estaban en un mercado electoral, comprando y haciendo jales de última hora para formar las alianzas que les permita pasar la valla electoral. (...) Renuncia. Muchas alianzas no son bien recibidas y terminan generando algunas divisiones. Eso fue lo que pasó tras la anunciada alianza entre el Apra y el PPC. Una situación similar pasó ante la alianza entre Somos Perú de Fernando Andrade y Alianza Por el Progreso de César Acuña. Esa unión concretada entre gallos y media noche y tras varias horas de negociaciones entre los líderes de esos partidos, y sin la participación de los demás dirigentes, motivó que el alcalde de Miraflores, Jorge Muñoz, renuncie de manera irrevocable a Somos Perú (...) Keiko Fujimori, candidata de Fuerza Popular, dijo que no realizará alianza pero si tendrá acuerdos con movimientos regionales y les deseo la mejor de las suertes a las agrupaciones políticas que han decidido enfrentar este proceso electoral con alianzas. ""Aprovecho para desearle la mejor de las suertes para las alianzas, hemos visto en los medios de comunicación que se inscriben"", sostuvo..|13/12/2015|4414.96|402.25|0|4|Alexander Martín Kouri Bumachar|Alan García Pérez|Neutro|2015-12
Web|La República|larepublica.pe|Daniel Urresti: ""El PPC ha firmado una alianza con la mafia""|El precandidato del Partido Nacionalista, Daniel Urresti, se refirió a la alianza electoral entre el APRA y el PPC, de cara a los comicios de 2016, y tuvo duras críticas para Alan García y Lourdes Flores. (...) Asimismo, el exministro del Interior opinó sobre el candidato de Alianza Para el Progreso (APP), César Acuña, y criticó la forma en que financia su campaña.|13/12/2015|1014.43||0||Daniel Belizario Urresti Elera|Alan García Pérez|Negativo|2015-12
Medio Impreso|Ojo|Ojo|Nadine raja de los candidatos|Nadine Heredia dijo que el expresidente Alberto Fujimori y su hija Keiko ""están jugando en pared"" porque ""no se sabe quién va a ser el candidato. ""Hay poca claridad sobre quién dirige la campaña"". Esto luego de la carta que envió Fujimori desde prisión.. Sobre la alianza entre el Partido Aprista (Alan García) y el PPC (Lourdes Flores Nano), la calificó como un ""sancochado, un cambalache. Cuántos votos me das, cuántos votos no me das. Si me sumas o no me sumas votos'', dijo Nadine.|19/12/2015|411.36|48.47|0|8|Nadine Heredia Alarcón|Alan García Pérez|Negativo|2015-12
Radio|Exitosa|Exitosa Noticias|Entrevista al analista político, José Cevasco (Exitosa)|Entrevista. El analista político José Cevasco opinó que es errónea las declaraciones de Daniel Urresti respecto a la convocatoria de Susana Villarán por su experiencia u honradez, además, destacó que habría una estrategia detrás de los calificativos de Eliane Karp contra Keiko Fujimori, Alan García y PPK. Por otro lado, hizo énfasis a los cuestionamientos que han seguido al actual gobierno. Se recibieron llamadas del público.|28/12/2015|2732.94||1446||José Cevasco|Alan García Pérez|Neutro|2015-12
Radio|Capital|Phillip Butters|Entrevista al analista político Mario Saldaña (Capital)|Entrevista. El analista político Mario Saldaña opinó sobre las planchas presidenciales presentadas hasta el momento y sostuvo que la que más le llamó la atención fue la del PPC con el APRA, sin embargo, expresó que la presentación de Susana Villarán en la plancha de Daniel Urresti, ha causado gran revuelo, ante lo cual cuestionó sus principios. Sobre la de Alejandro Toledo, manifestó que no tenía muchas opciones, mientras que la presencia de Vladimir Huaróc, en el grupo de la candidata Keiko Fujimori, también hace dudar mucho de sus principios. Asimismo, manifestó que es “impresionante el nivel de cambalache que estamos viendo”. Durante la entrevista hubo un enlace con el candidato de Acción Popular, Alfredo Barrenechea, quien señaló que recibió el resultado fue muy abrumador ya que ganó en casi todos los departamentos del país, lo cual significa una gran responsabilidad. Informó que su plancha también fue electa ayer y esta compuesta con Víctor Andrés García Belaunde. La entrevista contó con la participación de los oyentes.|21/12/2015|8009.05||2335||Mario Saldaña Castro|Alan García Pérez|Neutro|2015-12
Web|La República|larepublica.pe|Flores Nano postulará a la primera vicepresidencia|Luego de hacerse oficial la alianza Apra-PPC, ayer se realizaron las elecciones para delegados del Partido Popular Cristiano (PPC) y en las próximas horas se formalizará la inclusión de Lourdes Flores en la primera vicepresidencia de una plancha presidencial encabezada por Alan García.. .Al pronunciarse oficialmente sobre la alianza, Flores calificó que este es ""un paso de madurez"" pues son dos grupos que buscan un gobierno en conjunto por el bien del país.|14/12/2015|1014.43||0||Lourdes Flores Nano|Alan García Pérez|Positivo|2015-12
Radio|RPP|Enfoque de los Sábados|Entrevista al presidente de IPAE – Acción Empresarial, Gonzalo Aguirre, y a la presidenta de CADE 2015, Elena Conterno (RPP)|Entrevista. El presidente de IPAE – Acción Empresarial, Gonzalo Aguirre, destacó la participación de los cinco candidatos presidenciales que lideran las encuestas durante la CADE 2015 en Paracas. En su análisis sobre las propuestas que se hicieron sostuvo que los postulantes tuvieron un consenso para destrabar el Estado y remarcó que no tenemos ningún candidato antisistema. “Keiko Fujimori hizo una presentación muy clara y preparada. Se ha esmerado en ser sumamente académica en su presentación”, resaltó. Además, comentó sobre la presentación de Pedro Pablo Kuczynski y los expresidentes Alan García y Alejandro Toledo. Por su parte, la presidenta de CADE 2015, Elena Conterno, resaltó que mediante este evento se haya logrado generar un conjunto de propuestas para los temas que se habían planteado en diferentes sectores.|05/12/2015|9438||858||Gonzalo Aguirre Arriz|Alan García Pérez|Neutro|2015-12
